formula,nombre,tipo_compuesto,descripcion,geometria_molecular,reacciones_tipicas,n_elementos,total_atomos,masa_molar,n_H,n_C,n_N,n_O,n_S,n_P,n_halogen,n_metal,n_nonmetal,hc_ratio,ho_ratio,co_ratio,no_ratio,tiene_OH,tiene_COOH,tiene_CO3,tiene_SO4,tiene_NO3,tiene_NO2,tiene_PO4,tiene_NH,es_diatomica,es_homoatomica,es_acido,es_base,es_sal,es_oxido,es_organica,tiene_carbono,tiene_nitrogeno,tiene_oxigeno,tiene_fosforo,tiene_azufre,tiene_metal,n_tipos_metal,oxido_Fe_tipo,es_Fe_oxido_III,es_Fe_oxido_II_III,es_nitrato,es_nitrito,es_fluoruro,es_cloruro,es_bromuro,es_yoduro,ratio_O_total,ratio_metal_total,es_oxoacido,es_anhidrido,n_enlaces_estimados,tipo_enlace,es_geometria_lineal,n_atomos_3d,n_bonds_3d,spread_3d,max_dist_3d,es_lineal_3d,tiene_coords_3d,bond_ratio_3d,centroide_x,centroide_y,centroide_z
Na₂Cr₂O₇,Dicromato de sodio,Cromato/Dicromato,Oxidante. Inhibidor corrosión.,Tetraédrico (CrO₄) / Piramidal,,3,11,261.965,0,0,0,7,0,0,0,4,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6364,0.3636,0,0,10,iónico,0,11,10,0.0,0.0,0,0,0.9091,0.0,0.0,0.0
(NH₄)₂Cr₂O₇,Dicromato de amonio,Cromato/Dicromato,'Volcán' químico. Se descompone explosivamente.,Tetraédrico (CrO₄) / Piramidal,,4,19,252.063,8,0,2,7,0,0,0,2,17,0.0,1.143,0.0,0.2857,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.3684,0.1053,0,0,18,iónico,0,19,18,0.0,0.0,0,0,0.9474,0.0,0.0,0.0
KMnO₄,Permanganato de potasio,Permanganato,Desinfectante. Oxidante violeta.,Tetraédrico (MnO₄),,3,6,158.032,0,0,0,4,0,0,0,2,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6667,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
NaMnO₄,Permanganato de sodio,Permanganato,Antiséptico. Tratamiento de agua.,Tetraédrico (MnO₄),,3,6,141.924,0,0,0,4,0,0,0,2,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6667,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
Ca(MnO₄)₂,Permanganato de calcio,Permanganato,Desinfectante potente.,Tetraédrico (MnO₄),,3,11,277.946,0,0,0,8,0,0,0,3,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7273,0.2727,0,0,10,iónico,0,11,10,0.0,0.0,0,0,0.9091,0.0,0.0,0.0
Ba(MnO₄)₂,Permanganato de bario,Permanganato,Reactivo analítico.,Tetraédrico (MnO₄),,3,11,375.195,0,0,0,8,0,0,0,3,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7273,0.2727,0,0,10,iónico,0,11,10,0.0,0.0,0,0,0.9091,0.0,0.0,0.0
Ag MnO₄,Permanganato de plata,Permanganato,Bactericida. Síntesis.,Tetraédrico (MnO₄),,3,6,226.802,0,0,0,4,0,0,0,2,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6667,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
CH₃COONa,Acetato de sodio,Acetato,Conservante E262. Calentadores reutilizables.,Trigonal plana,,4,8,82.034,3,2,0,2,0,0,0,1,7,1.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,7,iónico,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
CH₃COOK,Acetato de potasio,Acetato,Fundente pistas aeropuertos. Conservante.,Trigonal plana,,4,8,98.142,3,2,0,2,0,0,0,1,7,1.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,7,iónico,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
(CH₃COO)₂Ca,Acetato de calcio,Acetato,Aditivo alimentario. Preservante.,Trigonal plana,,4,15,158.166,6,4,0,4,0,0,0,1,14,1.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2667,0.0667,0,0,14,iónico,0,15,14,0.0,0.0,0,0,0.9333,0.0,0.0,0.0
(CH₃COO)₂Mg,Acetato de magnesio,Acetato,Catalizador poliester. Medicina.,Trigonal plana,,4,15,142.393,6,4,0,4,0,0,0,1,14,1.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2667,0.0667,0,0,14,iónico,0,15,14,0.0,0.0,0,0,0.9333,0.0,0.0,0.0
(CH₃COO)₂Pb,Acetato de plomo,Acetato,Azúcar de Saturno. Veneno histórico.,Trigonal plana,,4,15,325.288,6,4,0,4,0,1,0,1,14,1.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2667,0.0667,0,0,14,iónico,0,15,14,0.0,0.0,0,0,0.9333,0.0,0.0,0.0
CH₃COOAg,Acetato de plata,Acetato,Bactericida. Curación heridas.,Trigonal plana,,4,8,166.912,3,2,0,2,0,0,0,1,7,1.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,7,iónico,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
(CH₃COO)₂Cu,Acetato de cobre,Acetato,Verdigris. Pigmento verde. Fungicida.,Trigonal plana,,4,15,181.634,6,4,0,4,0,0,0,1,14,1.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2667,0.0667,0,0,14,iónico,0,15,14,0.0,0.0,0,0,0.9333,0.0,0.0,0.0
(CH₃COO)₂Zn,Acetato de zinc,Acetato,Astringente. Antidiarreico. Nutrición.,Trigonal plana,,4,15,183.468,6,4,0,4,0,0,0,1,14,1.5,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2667,0.0667,0,0,14,iónico,0,15,14,0.0,0.0,0,0,0.9333,0.0,0.0,0.0
(COOH)₂,Ácido oxálico,Ácido,Quelante. Antical. Plantas.,Trigonal plana / Angular,,3,8,90.034,2,2,0,4,0,0,0,0,8,1.0,0.5,0.5,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1,0,7,covalente_polar_H,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
Na₂C₂O₄,Oxalato de sodio,Oxalato,Titulación permanganato. Anticoagulante.,Planar,,3,8,133.998,0,2,0,4,0,0,0,2,6,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,7,iónico,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
K₂C₂O₄,Oxalato de potasio,Oxalato,Anticoagulante. Reactivo analítico.,Planar,,3,8,166.214,0,2,0,4,0,0,0,2,6,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,7,iónico,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
CaC₂O₄,Oxalato de calcio,Oxalato,Cálculos renales. Plantas oxalíferas.,Planar,,3,7,128.096,0,2,0,4,0,0,0,1,6,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.1429,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
FeC₂O₄,Oxalato de hierro II,Oxalato,Humboldtina. Pigmento amarillo.,Planar,,3,7,143.863,0,2,0,4,0,0,0,1,6,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.1429,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
(COOAg)₂,Oxalato de plata,Oxalato,Sensible a luz. Síntesis.,Planar,,3,8,303.754,0,2,0,4,0,0,0,2,6,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,7,iónico,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
K₂SiO₃,Silicato de potasio,Silicato,Vidrio soluble. Catalizador.,Tetraédrico (SiO₄),,3,6,154.279,0,0,0,3,0,0,0,2,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
CaSiO₃,Silicato de calcio,Silicato,Wollastonita. Cemento. Cerámica.,Tetraédrico (SiO₄),,3,5,116.161,0,0,0,3,0,0,0,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
MgSiO₃,Silicato de magnesio,Silicato,Enstatita. Talco (hidratado).,Tetraédrico (SiO₄),,3,5,100.388,0,0,0,3,0,0,0,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
Al₂Si₂O₇,Silicato de aluminio,Silicato,Caolinita. Arcilla. Porcelana.,Tetraédrico (SiO₄),,3,11,222.129,0,0,0,7,0,0,0,2,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6364,0.1818,0,0,10,iónico,0,11,10,0.0,0.0,0,0,0.9091,0.0,0.0,0.0
Na₂B₄O₇,Tetraborato de sodio (bórax),Borato,Detergente. Antiséptico. Buffer.,Trigonal plana (BO₃),,3,13,201.213,0,0,0,7,0,0,0,2,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5385,0.1538,0,0,12,iónico,0,13,12,0.0,0.0,0,0,0.9231,0.0,0.0,0.0
H₃BO₃_borax,Ácido bórico (borato),Borato,Insecticida. Antiséptico. Esmaltado.,Trigonal plana (BO₃),,3,7,61.831,3,0,0,3,0,0,0,0,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4286,0.0,0,0,6,covalente_polar_H,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
CaB₂O₄,Borato de calcio,Borato,Minerales colemanita. Vidrio Pyrex.,Trigonal plana (BO₃),,3,7,125.694,0,0,0,4,0,0,0,1,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.1429,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
MgB₂O₄,Borato de magnesio,Borato,Fase de alta presión. Cerámica.,Trigonal plana (BO₃),,3,7,109.921,0,0,0,4,0,0,0,1,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.1429,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
Na₂S₂O₃,Tiosulfato de sodio,Tiosulfato,Fijador fotográfico. Antídoto cloro.,Tetraédrico,,3,7,158.097,0,0,0,3,2,0,0,2,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.4286,0.2857,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
K₂S₂O₃,Tiosulfato de potasio,Tiosulfato,Reactivo analítico. Fotografía.,Tetraédrico,,3,7,190.313,0,0,0,3,2,0,0,2,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.4286,0.2857,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
Na₂S₂O₅,Metabisulfito de sodio,Sulfito,Conservante E223. Vino. Cerveza.,Piramidal trigonal (SO₃²⁻),,3,9,190.095,0,0,0,5,2,0,0,2,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5556,0.2222,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
K₂S₂O₅,Metabisulfito de potasio,Sulfito,Conservante E224. Vino.,Piramidal trigonal (SO₃²⁻),,3,9,222.311,0,0,0,5,2,0,0,2,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5556,0.2222,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Na₂S₂O₈,Persulfato de sodio,Sulfato,Iniciador polimerización. Blanqueador.,Tetraédrico (SO₄),,3,12,238.092,0,0,0,8,2,0,0,2,10,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.6667,0.1667,0,0,11,iónico,0,12,11,0.0,0.0,0,0,0.9167,0.0,0.0,0.0
K₂S₂O₈,Persulfato de potasio,Sulfato,Oxidante. Decolorante cabello.,Tetraédrico (SO₄),,3,12,270.308,0,0,0,8,2,0,0,2,10,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.6667,0.1667,0,0,11,iónico,0,12,11,0.0,0.0,0,0,0.9167,0.0,0.0,0.0
(NH₄)₂S₂O₈,Persulfato de amonio,Sulfato,Iniciador radical. PCB electrónica.,Tetraédrico (SO₄),,4,20,228.19,8,0,2,8,2,0,0,0,20,0.0,1.0,0.0,0.25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0,0,19,covalente_polar_H,0,20,19,0.0,0.0,0,0,0.95,0.0,0.0,0.0
NaCN,Cianuro de sodio,Cianuro,Lixiviación de oro. Muy tóxico.,Lineal,,3,3,49.008,0,1,1,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,1,3,2,0.0,0.0,1,0,0.6667,0.0,0.0,0.0
KCN,Cianuro de potasio,Cianuro,Extracción de oro. Muy tóxico.,Lineal,,3,3,65.116,0,1,1,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,1,3,2,0.0,0.0,1,0,0.6667,0.0,0.0,0.0
HCN,Cianuro de hidrógeno (ácido cianhídrico),Ácido,Gas extremadamente tóxico. Cámara de gas.,Trigonal plana / Angular,,3,3,27.026,1,1,1,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,covalente_polar_H,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
AgCN,Cianuro de plata,Cianuro,Galvanoplastia de plata. Tóxico.,Lineal,,3,3,133.886,0,1,1,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,1,3,2,0.0,0.0,1,0,0.6667,0.0,0.0,0.0
Fe₄[Fe(CN)₆]₃,Azul de Prusia,Cianuro,Pigmento azul. Antídoto de Cs-137.,Lineal,,3,43,859.239,0,18,18,0,0,0,0,7,36,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.1628,0,0,42,iónico,1,43,42,0.0,0.0,1,0,0.9767,0.0,0.0,0.0
NaH,Hidruro de sodio,Hidruro,Reductor fuerte. Síntesis orgánica.,Iónico / Lineal,,2,2,23.998,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
LiH,Hidruro de litio,Hidruro,Fuente de H₂. Baterías. Fusión nuclear.,Iónico / Lineal,,2,2,7.949,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
CaH₂,Hidruro de calcio,Hidruro,Generador de H₂. Secante.,Iónico / Lineal,,2,3,42.094,2,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
LiAlH₄,Hidruro de litio aluminio,Hidruro,Reductor más potente. Síntesis orgánica.,Iónico / Lineal,,3,6,37.955,4,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
NaBH₄,Borohidruro de sodio,Hidruro,Reductor suave. Síntesis selectiva.,Iónico / Lineal,,3,6,37.832,4,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.1667,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
MgH₂,Hidruro de magnesio,Hidruro,Almacenamiento de H₂. Energía.,Iónico / Lineal,,2,3,26.321,2,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
TiH₂,Hidruro de titanio,Hidruro,Agente espumante metales. Sinterizado.,Iónico / Lineal,,2,3,49.883,2,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
PdH₀·₆,Hidruro de paladio,Hidruro,Almacenamiento H₂. Catálisis.,Iónico / Lineal,,2,2,31.008,1,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
KH,Hidruro de potasio,Hidruro,Base suprafuerte. Síntesis orgánica.,Iónico / Lineal,,2,2,40.106,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
BaH₂,Hidruro de bario,Hidruro,Reductor. Síntesis de Ba.,Iónico / Lineal,,2,3,139.343,2,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
As₂S₃,Trisulfuro de arsénico,Sulfuro,Oropimente. Pigmento amarillo. Tóxico.,Iónico / Angular,,2,5,246.024,0,0,0,0,3,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,4,covalente_polar,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
As₂S₅,Pentasulfuro de arsénico,Sulfuro,Mineral. Semiconductor. Tóxico.,Iónico / Angular,,2,7,310.144,0,0,0,0,5,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,6,covalente_polar,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
Sb₂S₃,Trisulfuro de antimonio,Sulfuro,Antimonita. Kohl (cosmética). Pirotecnia.,Iónico / Angular,,2,5,339.7,0,0,0,0,3,0,0,2,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.4,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
Bi₂S₃,Trisulfuro de bismuto,Sulfuro,Bismutinita. Semiconductor.,Iónico / Angular,,2,5,514.14,0,0,0,0,3,0,0,2,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.4,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
In₂S₃,Trisulfuro de indio,Sulfuro,Semiconductor. Celdas solares.,Iónico / Angular,,2,5,325.816,0,0,0,0,3,0,0,2,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.4,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
SnS,Monosulfuro de estaño II,Sulfuro,Herzenbergita. Semiconductor.,Iónico / Angular,,2,2,150.77,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
SnS₂,Disulfuro de estaño,Sulfuro,Oro musivo. Pigmento dorado. Lubricante.,Iónico / Angular,,2,3,182.83,0,0,0,0,2,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
MoS₂,Disulfuro de molibdeno,Sulfuro,Molibdenita. Lubricante sólido. Nanomat.,Iónico / Angular,,2,3,160.08,0,0,0,0,2,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
WS₂,Disulfuro de wolframio,Sulfuro,Lubricante extrema presión. 2D material.,Iónico / Angular,,2,3,247.96,0,0,0,0,2,0,0,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
Ag₂S,Sulfuro de plata,Sulfuro,Acantita. Ennegrece plata. Semiconductor.,Iónico / Angular,,2,3,247.796,0,0,0,0,1,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.6667,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
HgS,Sulfuro de mercurio II,Sulfuro,Cinabrio (rojo). Metacinabrio (negro).,Iónico / Angular,,2,2,232.652,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
CoS,Sulfuro de cobalto,Sulfuro,Jaipurita. Catalizador HDS.,Iónico / Angular,,2,2,90.993,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
